onset	trial_type	rt	response
535.6475574629095	easy	1.4734592086183447	0
537.0037320807905	easy	0.35617461788108873	0
539.2581385446396	easy	1.2544064638489543	1
541.4126266972476	easy	1.1544881526079669	1
543.3804016519272	easy	0.9677749546796459	1
544.9056327206149	easy	0.5252310686876864	1
546.6542477922314	easy	0.7486150716166281	1
547.9260420636335	easy	0.27179427140199536	1
549.7771373640129	easy	0.8510953003794179	1
551.5199404358402	easy	0.74280307182735	0
554.0800336108604	easy	1.5600931750201426	1
555.824421464935	easy	0.7443878540745824	0
557.9166151872973	easy	1.0921937223623939	0
560.6371900856668	easy	1.72057489836953	0
563.2216688955946	easy	1.5844788099276799	1
566.6018698104293	easy	2.3802009148347407	1
568.2206337193945	easy	0.6187639089652524	1
569.9921976605464	easy	0.7715639411517918	1
571.4312322183168	easy	0.4390345577704018	0
573.653603223646	easy	1.2223710053291728	1
575.3898444131762	easy	0.7362411895302232	1
577.0741413201567	easy	0.6842969069805889	0
579.0935959051853	easy	1.019454585028575	1
581.0110567307458	easy	0.9174608255604717	1
582.5499915072294	easy	0.5389347764835604	0
585.6194466791287	easy	2.069455171899337	1
588.6122092960419	easy	1.9927626169131494	1
590.2533709970744	easy	0.6411617010324996	1
591.980581469262	easy	0.7272104721876608	1
594.3350415990012	easy	1.3544601297391394	1
595.7218863765377	easy	0.386844777536442	0
598.0277702278603	easy	1.3058838513226345	0
599.4884933655815	easy	0.4607231377211829	0
600.9146246977562	easy	0.4261313321746857	0
603.8045468763695	easy	1.889922178613332	1
605.1705025954961	easy	0.3659557191266104	1
606.5094658586443	easy	0.33896326314823416	0
608.0299059126118	easy	0.5204400539674257	1
609.3994524521055	easy	0.36954653949373645	1
610.9659949399725	easy	0.566542487867022	1
